wav_name,transcription,track,cluster,reference
sys9efbf-utteee5b43.wav,aɪ b ᵻ l iː v ð ə t uː j ɪɹ ɹ s ə s p ɛ n ʃ ə n z ɑːɹ h ɑːɹ ʃ v,main,8,aɪ b ᵻ l iː v ð ə t uː j ɪɹ s ə s p ɛ n ʃ ə n z ɑːɹ h ɑːɹ ʃ
sys9efbf-uttf9dc645.wav,aɪ w ʊ d ə n t b iː h uː m ə n ɪ f aɪ d ɪ d ə n,main,9,aɪ w ʊ d ə n t b iː h j uː m ə n ɪ f aɪ d ɪ d ə n t
sys9efbf-utt40827d1.wav,h iː w ʌ z t eɪ k ə n ɪ l ɪ n h ɪ z ɑː f ɪ s,main,10,h iː w ʌ z t eɪ k ə n ɪ l ɪ n h ɪ z ɑː f ɪ s
sys9efbf-utt70085f0.wav,ɐ f oʊ n k oʊ l m eɪ d ð ʌ t ɔːɹ l w ɜː θ w aɪ l,main,31,ɐ f oʊ n k oʊ l m eɪ d ɪ t ɔː l w ɜː θ w aɪ l
sys9efbf-utt03b90fe.wav,f ɜː m ɪ s h ɛ n d ɚ s ə n ð ɪ ʃ uː z ɑː m f ɑːɹ ɹ iː tʃ ɪ ŋ,main,12,f ɔː m ɪ s h ɛ n d ɚ s ə n ð ɪ ɪ ʃ uː z ɑːɹ f ɑːɹ ɹ iː tʃ ɪ ŋ
sys9efbf-utt5d1bbe2.wav,h iː s t oʊ l m aɪ ɪ n ə s ə n s æ n d m aɪ aɪ d ɛ n t ᵻ ɾ i,main,36,h iː s t oʊ l m aɪ ɪ n ə s ə n s æ n d m aɪ aɪ d ɛ n t ᵻ ɾ i
sys9efbf-uttf5e7859.wav,ɡ ɹ ɛ ɡ s ə n h æ d l ɪ s ə n d l aɪ k t w ʌ n b ʌ n d ɚ ɐ s p ɛ l,main,32,ɡ ɹ ɛ ɡ s ə n h æ d l ɪ s ə n d l aɪ k w ʌ n ʌ n d ɚ ɹ ɐ s p ɛ l
sys9efbf-uttf06b503.wav,h iː w ʌ z p ʌ z əl d b aɪ ð ə s l oʊ n ə s ʌ v ɪ t s p ɹ oʊ ɡ ɹ ɛ s,main,33,h iː w ʌ z p ʌ z əl d b aɪ ð ə s l oʊ n ə s ʌ v ɪ t s p ɹ oʊ ɡ ɹ ɛ s
sys9efbf-utt5aba046.wav,aɪ v n ɛ v ɚ ɡ ɹ oʊ t aɪ d v ɚ w ɔ tʃ ɪ ŋ k æ p t ə n d w ɛ s t,main,13,aɪ n ɛ v ɚ ɡ ɹ oʊ t aɪ d ʌ v w ɔ tʃ ɪ ŋ k æ p t ɪ n w ɛ s t
sys9efbf-utta4733fe.wav,ɛ k l iː p b ɹ ɪ ŋ z ə h ɪ m d iː v ə n w ɪ ð l ɑː b ɛ l,main,14,ɐ ɡ ɹ eɪ t l iː p b ɹ ɪ ŋ z h ɪ m iː v ə n w ɪ ð l æ b ɛ l
sys9efbf-utt4277c02.wav,d m ɪ s t ɚ d ɛ n d m ə n ʃ ʊ k k æ m ɹ ə n w ɔːɹ m l i b aɪ ð ə h æ n d,main,16,m ɪ s t ɚ d ɛ n m ə n ʃ ʊ k k æ m ɚ ɹ ə n w ɔːɹ m l i b aɪ ð ə h æ n d
sys9efbf-utt0c3ec9e.wav,ð ɑː l ɪ ɡ ɑːɹ k i w ʌ n t ᵻ d ð ə w ɔːɹ w ɪ ð dʒ ɜː m ə n i,main,17,ð ɪ ɑː l ɪ ɡ ɑːɹ k i w ʌ n t ᵻ d ð ə w ɔːɹ w ɪ ð dʒ ɜː m ə n i
sys9efbf-uttfaa116e.wav,æ n d ð ɛ n aɪ ɡ ɔ ɾ ɐ s ɑː m p əl w ɪ ð m ɑː v l ə ɡ ə m dʒ eɪ ɡ ə,main,18,æ n d ð ɛ n aɪ ɡ ɔ ɾ ɐ s ɑː m p əl l ʌ v m æ l ɪ ɡ ə n dʒ eɪ k ə b z
sys9efbf-utt22a2501.wav,ɪ n ʌ ð ɚ l æ n d z ɔː l ɪ m ɛ ɹ ɪ k ə n z ɑːɹ k oʊ l d j æ ŋ k i z,main,34,ɪ n ʌ ð ɚ l æ n d z ɔː l ɐ m ɛ ɹ ɪ k ə n z ɑːɹ k ɔː l d j æ ŋ k i z
sys9efbf-utt2f13e0d.wav,ɐ b aʊ t h ɪ m h iː n uː w ʌ z ð ə b ɪ ɡ ɐ d v ɛ n tʃ ɚ,main,19,ɐ b aʊ t h ɪ m h iː n uː w ʌ z ð ə b ɪ ɡ ɐ d v ɛ n tʃ ɚ
sys9efbf-utta45cd96.wav,h iː h æ d n aɪ ð ɚ w ɪ p n ɔːɹ ɹ ɐ k l ʌ b n oːɹ ɹ ɐ w ɛ p ə n,main,23,h iː h æ d n aɪ ð ɚ w ɪ p n ɔːɹ k l ʌ b n ɔːɹ w ɛ p ə n
sys9efbf-utt529abb9.wav,d w ʌ n d aɪ ɐ p ɹ oʊ tʃ t k æ f ə l i b ʌ t h oʊ p l ə s l i,main,24,w ʌ n aɪ ɐ p ɹ oʊ tʃ t k æ f ə l i b ʌ t h oʊ p l ə s l i
sys9efbf-utt5e5e70b.wav,ʃ iː w ʌ z k ʌ m ɪ ŋ h oʊ m f ɹ ʌ m ð j ɜː ɹ ə p æ n d ʌ ð ɚ p l eɪ s ᵻ z,main,25,ʃ iː w ʌ z k ʌ m ɪ ŋ h oʊ m f ɹ ʌ m j oː ɹ ə p æ n d ʌ ð ɚ p l eɪ s ᵻ z
sys9efbf-uttf19b8a4.wav,ð ʌ ð ɚ ɡ aɪ h iː p æ s t ŋ oʊ v ɚ t ə ɹ ɛ d b ɪ l,main,35,ð ɪ ʌ ð ɚ ɡ aɪ h iː p ɑː s t oʊ v ɚ t ə ɹ ɛ d b ɪ l
sys3afc3-utt58ff0d1.wav,h aʊ ɛ v ɚ ð ə b æ k l æ ʃ ɚ h ɐ z ɔː l ɹ ɛ d i b ɪ ɡ ʌ n,main,0,h aʊ ɛ v ɚ ð ə b æ k l æ ʃ h ɐ z ɔː l ɹ ɛ d i b ɪ ɡ ʌ n
sys3afc3-uttc26142d.wav,n æ r aɪ f eɪ s ɐ ɹ aɪ t w ɪ ŋ ɹ iː v ɪ ʒ ə n,main,1,n aʊ ð eɪ f eɪ s ɐ ɹ aɪ t w ɪ ŋ ɹ ᵻ v ɪ ʒ ə n
sys3afc3-utt5d2313e.wav,h iː w ʌ z ɐ w ɔːɹ d ᵻ d ð ɪ t p l ʌ s ɛ k s p ɛ n s ᵻ z,main,27,h iː w ʌ z ɐ w ɔːɹ d ᵻ d ð æ t p l ʌ s ɛ k s p ɛ n s ᵻ z
sys3afc3-utt83a111e.wav,θ ɹ uː aʊ t ð ɪ æ k t k l oʊ ð z k eɪ m ɔ f,main,3,θ ɹ uː aʊ t ð ɪ æ k t k l oʊ ð z k eɪ m ɔ f
sys3afc3-utt712f433.wav,w ɛ ɹ ɛ v ɚ ɹ aɪ w ɛ n t aɪ w ʊ d ɡ oʊ,main,28,w ɛ ɹ ɛ v ɚ ɹ aɪ w ɛ n t ð eɪ w ʊ d ɡ oʊ
sys3afc3-utt3b83349.wav,ɪ ɾ ɪ d n ʌ θ ɪ ŋ t ə k iː p ɚ s s eɪ f,main,29,ɪ t d ɪ d n ʌ θ ɪ ŋ t ə k iː p ʌ s s eɪ f
sys3afc3-utt77099ef.wav,h ɑː t ɹ ɑː n s v ɪ w ə d p æ r f ɔːɹ s t æ ð ɚ m uː v m ə n t s,main,4,h ɜː t ɹ æ n s f ɜː w ʊ d h æ v f ɔːɹ s t ʌ ð ɚ m uː v m ə n t s
sys3afc3-utt4b090aa.wav,ɪ l ɛ v ə n w ɪ m ɪ n w ɜː aɪ ð ɚ p ɹ ə m oʊ ɾ ᵻ d ɔːɹ m uː v d,main,5,ɪ l ɛ v ə n w ɪ m ɪ n w ɜː aɪ ð ɚ p ɹ ə m oʊ ɾ ᵻ d ɔːɹ m uː v d
sys3afc3-uttee8cda9.wav,ð ə ɹ aʊ n d z d ɹ ɔ p ɔ n æ n d ɐ ɹ aʊ n d ð ɛ m,main,6,ð ə ɹ aʊ n z d ɹ ɑː p ɔ n æ n d ɐ ɹ aʊ n d ð ə m
sys3afc3-utt3358338.wav,aɪ b ᵻ l iː v ð ə t t uː j ɪ s ə s p ɛ n ʃ ə n z ɑːɹ h ɑːɹ ʃ,main,8,aɪ b ᵻ l iː v ð ə t uː j ɪɹ s ə s p ɛ n ʃ ə n z ɑːɹ h ɑːɹ ʃ
sys3afc3-uttdba1e49.wav,aɪ w uː d ə n t b iː h j uː m ə n ɪ f ɹ aɪ d ɪ d ə n t,main,9,aɪ w ʊ d ə n t b iː h j uː m ə n ɪ f aɪ d ɪ d ə n t
sys3afc3-utt7109ef1.wav,h iː w ʌ z t eɪ k ə n w ɪ l ɪ n h ɪ z ɑː f ɪ s,main,10,h iː w ʌ z t eɪ k ə n ɪ l ɪ n h ɪ z ɑː f ɪ s
sys3afc3-utt60414fb.wav,ɐ f oʊ n k oʊ l m eɪ d t oʊ l w ɜː θ w aɪ l,main,31,ɐ f oʊ n k oʊ l m eɪ d ɪ t ɔː l w ɜː θ w aɪ l
sys3afc3-uttace46a5.wav,ɪ ɾ ɪ z t aɪ m t ə tʃ eɪ n dʒ aʊ ɹ ɐ p ɹ oʊ tʃ,main,11,ɪ ɾ ɪ z t aɪ m t ə tʃ eɪ n dʒ aʊ ɹ ɐ p ɹ oʊ tʃ
sys3afc3-utt6ec6664.wav,f ɔːɹ m ɪ z t h ɛ n d ɚ s ə n ð ɪ ɹ ɪ ʃ uː z ɑːɹ f ɑːɹ ɹ iː tʃ ɪ ŋ,main,12,f ɔː m ɪ s h ɛ n d ɚ s ə n ð ɪ ɪ ʃ uː z ɑːɹ f ɑːɹ ɹ iː tʃ ɪ ŋ
sys3afc3-utt0562a20.wav,h iː s t oʊ l m aɪ ɪ n ə s ə n s æ n d m aɪ aɪ d ɛ n t ᵻ ɾ i,main,36,h iː s t oʊ l m aɪ ɪ n ə s ə n s æ n d m aɪ aɪ d ɛ n t ᵻ ɾ i
sys3afc3-uttf84bf6b.wav,ɡ ɹ ɛ k s ə n h æ d l ɪ s ə n d l aɪ k w ʌ n ʌ n d ɚ ɹ ə s p ɛ l,main,32,ɡ ɹ ɛ ɡ s ə n h æ d l ɪ s ə n d l aɪ k w ʌ n ʌ n d ɚ ɹ ɐ s p ɛ l
sys3afc3-uttf3a0ae7.wav,h iː w ʌ z p ʌ z əl d b aɪ ð ə s l oʊ n ə s ʌ v ɪ t s p ɹ oʊ ɡ ɹ ɛ s,main,33,h iː w ʌ z p ʌ z əl d b aɪ ð ə s l oʊ n ə s ʌ v ɪ t s p ɹ oʊ ɡ ɹ ɛ s
sys3afc3-uttc6826af.wav,aɪ n ɛ v ɚ ɡ ɹ oʊ t aɪ d ʌ v w ɔ tʃ ɪ ŋ k æ p t ə n d w ɛ s t,main,13,aɪ n ɛ v ɚ ɡ ɹ oʊ t aɪ d ʌ v w ɔ tʃ ɪ ŋ k æ p t ɪ n w ɛ s t
sys3afc3-uttcc0aac6.wav,ð ɪ ɔ l ɪ ɡ ɑːɹ k i w ʌ n t ᵻ d ð ə w ɔːɹ w ɪ ð dʒ ɜː m ə n i,main,17,ð ɪ ɑː l ɪ ɡ ɑːɹ k i w ʌ n t ᵻ d ð ə w ɔːɹ w ɪ ð dʒ ɜː m ə n i
sys3afc3-utt939c2d2.wav,æ n d ð ɛ n aɪ ɡ ɑː t ɐ s æ m p əl ʌ v m æ l ɪ ɡ ə n dʒ eɪ k ə b s,main,18,æ n d ð ɛ n aɪ ɡ ɔ ɾ ɐ s ɑː m p əl l ʌ v m æ l ɪ ɡ ə n dʒ eɪ k ə b z
sys3afc3-utt7c0c2e8.wav,ɪ n ʌ ð ɚ l æ n d d z ɔː l ɐ m ɛ ɹ ɪ k ə n z ɑːɹ k ɔː d l æ ŋ k i z,main,34,ɪ n ʌ ð ɚ l æ n d z ɔː l ɐ m ɛ ɹ ɪ k ə n z ɑːɹ k ɔː l d j æ ŋ k i z
sys3afc3-uttc989b94.wav,ɪ n ɐ n ʌ ð ɚ ɪ n s t ə n t h iː h ɐ d f l æ ɾ ə n d h ɪ m s ɛ l f ɐ ɡ eɪ n s t ɪ t,main,20,ɪ n ɐ n ʌ ð ɚ ɹ ɪ n s t ə n t h iː h ɐ d f l æ t ə n d h ɪ m s ɛ l f ɐ ɡ ɛ n s t ɪ t
sys3afc3-uttd439bbb.wav,aɪ k ə n ɡ ɪ v j uː s ɪ k s d ɑː l ɚ z ɐ p iː s f ɚ ð ɛ m,main,21,aɪ k ə n ɡ ɪ v j uː s ɪ k s d ɑː l ɚ z ɐ p iː s f ɚ ð ə m
sys3afc3-uttc04f84f.wav,t eɪ k ð ɐ n ɛ k s t ɹ ə h ɔːɹ s f ɚ h ɪ m t ə ɹ aɪ d,main,22,t eɪ k ɐ n ɛ k s t ɹ ə h ɔːɹ s f ɚ h ɪ m t ə ɹ aɪ d
sys3afc3-utt99a8717.wav,h iː h æ d n aɪ ð ɚ w ɪ p n ɔːɹ k l ʌ b n ɔːɹ w ɛ p ə n,main,23,h iː h æ d n aɪ ð ɚ w ɪ p n ɔːɹ k l ʌ b n ɔːɹ w ɛ p ə n
sys3afc3-utt692080d.wav,w ʌ n aɪ ɐ p ɹ oʊ tʃ t k æ f əl l i b ʌ t h oʊ p l ə s l i,main,24,w ʌ n aɪ ɐ p ɹ oʊ tʃ t k æ f ə l i b ʌ t h oʊ p l ə s l i
sys3afc3-uttbdadbab.wav,ʃ iː w ʌ z k ʌ m ɪ ŋ h oʊ m f ɹ ʌ m ð ə j ɔːɹ ɹ ə p æ n d t ʌ ð ɚ p l eɪ s ᵻ z,main,25,ʃ iː w ʌ z k ʌ m ɪ ŋ h oʊ m f ɹ ʌ m j oː ɹ ə p æ n d ʌ ð ɚ p l eɪ s ᵻ z
sys3afc3-utt1f1150d.wav,ð ɪ ʌ ð ɚ ɡ aɪ h iː p ɑː s t oʊ v ɚ t ə ɹ ɛ d b ɪ l,main,35,ð ɪ ʌ ð ɚ ɡ aɪ h iː p ɑː s t oʊ v ɚ t ə ɹ ɛ d b ɪ l
sys3afc3-uttc0b149a.wav,iː f aʊ n d iː ɑː r ə n ɛ s t t w ɔ h eː,main,26,ɪ f oʊ n l i ɜː n ɪ s t w ɜː h ɪ
sys7b162-utt33f65d7.wav,h aʊ ɛ v ɚ ð ə b æ k l æ ʃ h æ z oʊ l ɹ ɛ d i b ɪ ɡ ʌ n,main,0,h aʊ ɛ v ɚ ð ə b æ k l æ ʃ h ɐ z ɔː l ɹ ɛ d i b ɪ ɡ ʌ n
sys7b162-uttedddc8f.wav,h aʊ ɛ v ɚ ð æ ɾ ɑː p t ɪ m ɪ z ə m n aʊ s iː m z p ɹ ɛ m ə tʃ ɚ,main,2,h aʊ ɛ v ɚ ð æ t ɑː p t ɪ m ɪ z ə m n aʊ s iː m z p ɹ ɛ m ə tʃ uːɹ
sys7b162-uttf12cbf4.wav,θ ɹ uː aʊ t ð ɪ æ k k l oʊ ð z k eɪ m ɔ f,main,3,θ ɹ uː aʊ t ð ɪ æ k t k l oʊ ð z k eɪ m ɔ f
sys7b162-uttd6e9767.wav,w uɨ ɹ ɛ v ɚ ɹ aɪ w ɛ n t aɪ w ʊ d ɡ oʊ,main,28,w ɛ ɹ ɛ v ɚ ɹ aɪ w ɛ n t ð eɪ w ʊ d ɡ oʊ
sys7b162-utt22d887f.wav,ɪ t d ɪ d n ʌ θ ɪ ŋ t ə k iː p ʌ s eɪ f,main,29,ɪ t d ɪ d n ʌ θ ɪ ŋ t ə k iː p ʌ s s eɪ f
sys7b162-utt5a8262a.wav,h ɜː t ɹ æ n s f ɜː w ʊ d h æ v f ɔːɹ s t ʌ ð ɚ m uː v m ə n t s,main,4,h ɜː t ɹ æ n s f ɜː w ʊ d h æ v f ɔːɹ s t ʌ ð ɚ m uː v m ə n t s
sys7b162-utt9fa76d4.wav,ð ə ɹ æ n z d ɹ ɑː p ɔ n æ n d ə ɹ aʊ n d ð ə m,main,6,ð ə ɹ aʊ n z d ɹ ɑː p ɔ n æ n d ɐ ɹ aʊ n d ð ə m
sys7b162-utt0ee71de.wav,ð ɛ ɹ ɑːɹ s p ɛ ʃ əl l aɪ z d s t ʌ f ɔ n s aɪ t n aʊ,main,30,ð ɛ ɹ ɑːɹ s p ɛ ʃ əl l aɪ z d s t ɑː f ɔ n s aɪ t n aʊ
sys7b162-utteb90669.wav,aɪ b ᵻ l iː v ð ə t uː j iː ɜː s ə s p ɛ n ʃ ə n z ɑːɹ h ɑːɹ ʃ,main,8,aɪ b ᵻ l iː v ð ə t uː j ɪɹ s ə s p ɛ n ʃ ə n z ɑːɹ h ɑːɹ ʃ
sys7b162-utt57137b8.wav,aɪ w ʊ d ə n t b iː h j uː m ə n ɪ f aɪ d ɪ d ə n t,main,9,aɪ w ʊ d ə n t b iː h j uː m ə n ɪ f aɪ d ɪ d ə n t
sys7b162-uttf3eb124.wav,h iː w ʌ z t eɪ k ə n ɪ l ɪ n h ɪ z ɑː f ɪ s,main,10,h iː w ʌ z t eɪ k ə n ɪ l ɪ n h ɪ z ɑː f ɪ s
sys7b162-uttec3aeea.wav,ɐ f oʊ n k oʊ l m eɪ d ɪ t oʊ l w ɜː θ w aɪ l,main,31,ɐ f oʊ n k oʊ l m eɪ d ɪ t ɔː l w ɜː θ w aɪ l
sys7b162-utt3ef9b65.wav,ɪ ɾ ɪ z t aɪ m t ə tʃ eɪ n dʒ aʊ ɹ ɐ p ɹ oʊ tʃ,main,11,ɪ ɾ ɪ z t aɪ m t ə tʃ eɪ n dʒ aʊ ɹ ɐ p ɹ oʊ tʃ
sys7b162-utt3b27a80.wav,f ɹ ʌ m ɪ z h ɛ n d ɚ s ə n ð ɪ ɪ ʃ uː z ɑːɹ f ɑːɹ ɹ iː tʃ ɪ ŋ,main,12,f ɔː m ɪ s h ɛ n d ɚ s ə n ð ɪ ɪ ʃ uː z ɑːɹ f ɑːɹ ɹ iː tʃ ɪ ŋ
sys7b162-utt9fa6bb9.wav,h iː z t oʊ l d m aɪ ɪ n ə s ə n s æ n d m aɪ aɪ d ɛ n t ᵻ ɾ i,main,36,h iː s t oʊ l m aɪ ɪ n ə s ə n s æ n d m aɪ aɪ d ɛ n t ᵻ ɾ i
sys7b162-utt4ef7023.wav,ɡ ɹ ɛ ɡ s ə n h æ d l ɪ s ə n d l aɪ k w ʌ n ʌ n d ɚ ɹ ɐ s p ɛ l,main,32,ɡ ɹ ɛ ɡ s ə n h æ d l ɪ s ə n d l aɪ k w ʌ n ʌ n d ɚ ɹ ɐ s p ɛ l
sys7b162-uttc0b3ce0.wav,h iː w ʌ z p ʌ z əl d b aɪ ð ə s l oʊ n ə s ʌ v ɪ t s p ɹ oʊ ɡ ɹ ɛ s,main,33,h iː w ʌ z p ʌ z əl d b aɪ ð ə s l oʊ n ə s ʌ v ɪ t s p ɹ oʊ ɡ ɹ ɛ s
sys7b162-uttf67eb2f.wav,aɪ n ɛ v ɚ ɡ ɹ oʊ t aɪ d ʌ v w ɔ tʃ ɪ ŋ k æ p t ɪ n w ɛ s t,main,13,aɪ n ɛ v ɚ ɡ ɹ oʊ t aɪ d ʌ v w ɔ tʃ ɪ ŋ k æ p t ɪ n w ɛ s t
sys7b162-uttd84aa20.wav,b ɪ l i k ʊ d h ɛ l p s æ k s ə n l ɪ ɾ əl ɪ n h ɜː t ɹ ʌ b əl,main,15,b ɪ l i k ʊ d h ɛ l p s æ k s ə n l ɪ ɾ əl ɪ n h ɜː t ɹ ʌ b əl
sys7b162-utt8cbb1ad.wav,m ɪ s t ɚ d ɛ n m ə n ʃ ʊ k h æ m ɚ ɹ ə n w ɔːɹ m l i b aɪ ð ə h æ n d,main,16,m ɪ s t ɚ d ɛ n m ə n ʃ ʊ k k æ m ɚ ɹ ə n w ɔːɹ m l i b aɪ ð ə h æ n d
sys7b162-utt5c7a590.wav,ð ɪ ɑː l ɪ ɡ ɑːɹ k i w ʌ n t ᵻ d ð ə w ɔːɹ r w ɪ ð dʒ ɜː m ə n i,main,17,ð ɪ ɑː l ɪ ɡ ɑːɹ k i w ʌ n t ᵻ d ð ə w ɔːɹ w ɪ ð dʒ ɜː m ə n i
sys7b162-utta8e3824.wav,æ n d ð ɛ n aɪ ɡ ɔ ɾ ɐ s ɑː m p ə l ʌ v m ɛ l ə ɡ ə n dʒ eɪ k ə b z,main,18,æ n d ð ɛ n aɪ ɡ ɔ ɾ ɐ s ɑː m p əl l ʌ v m æ l ɪ ɡ ə n dʒ eɪ k ə b z
sys7b162-utt28be2bd.wav,ɪ n ʌ ð ɚ l æ n d z ɔːɹ l ɐ m ɛ ɹ ɪ k ə n z ɑːɹ k ɔː l d j æ ŋ k ɪ z,main,34,ɪ n ʌ ð ɚ l æ n d z ɔː l ɐ m ɛ ɹ ɪ k ə n z ɑːɹ k ɔː l d j æ ŋ k i z
sys7b162-utt236ddac.wav,ɪ n ɐ n ʌ ð ɚ ɹ ɪ n s t ə n t h iː h æ d f l æ t ə n d h ɪ m s ɛ l f ə ɡ ɛ n s t ɪ t,main,20,ɪ n ɐ n ʌ ð ɚ ɹ ɪ n s t ə n t h iː h ɐ d f l æ t ə n d h ɪ m s ɛ l f ɐ ɡ ɛ n s t ɪ t
sys7b162-utt5af8ba4.wav,aɪ k ə n ɡ ɪ v j uː s ɪ k s d ɑː l ɚ z ɐ p iː s f æ ð ə m,main,21,aɪ k ə n ɡ ɪ v j uː s ɪ k s d ɑː l ɚ z ɐ p iː s f ɚ ð ə m
sys7b162-utt155d136.wav,t eɪ k æ n ð ɪ ɛ k s t ɹ ə h ɔːɹ s f æ h ɪ m t ə ɹ aɪ d,main,22,t eɪ k ɐ n ɛ k s t ɹ ə h ɔːɹ s f ɚ h ɪ m t ə ɹ aɪ d
sys7b162-utt7d24751.wav,h iː h ʌ d n aɪ ð ɚ w ɪ p n ɔːɹ k l ʌ b n ɔːɹ w ɛ p ə n,main,23,h iː h æ d n aɪ ð ɚ w ɪ p n ɔːɹ k l ʌ b n ɔːɹ w ɛ p ə n
sys7b162-utt20d758b.wav,w ʌ n aɪ ɐ p ɹ oʊ tʃ t k ɛ f ə l i b ʌ t h oʊ p l ə s l i,main,24,w ʌ n aɪ ɐ p ɹ oʊ tʃ t k æ f ə l i b ʌ t h oʊ p l ə s l i
sys7b162-utt5b920e4.wav,æ ʃ iː w ʌ z k ʌ m ɪ ŋ h oʊ m f ɹ ʌ m j ɔːɹ ɹ ə p æ n d ʌ ð ɚ p l eɪ s ᵻ z,main,25,ʃ iː w ʌ z k ʌ m ɪ ŋ h oʊ m f ɹ ʌ m j oː ɹ ə p æ n d ʌ ð ɚ p l eɪ s ᵻ z
sys7b162-uttb0bd118.wav,ð ɪ ʌ ð ɚ ɡ aɪ h iː p ɑː s t oʊ v ɚ t ə ɹ ɛ d b ɪ l,main,35,ð ɪ ʌ ð ɚ ɡ aɪ h iː p ɑː s t oʊ v ɚ t ə ɹ ɛ d b ɪ l
sys7b162-utt1f5e8ce.wav,ɪ f aɪ oʊ n l i ɜː n ə s t w ɜː h ɪ,main,26,ɪ f oʊ n l i ɜː n ɪ s t w ɜː h ɪ
sys00691-utt33a4826.wav,h aʊ ɛ v ɚ ð ə b æ k l æ ʃ h ɐ z ɔː l ɹ ɛ d i b ɪ ɡ ʌ n,main,0,h aʊ ɛ v ɚ ð ə b æ k l æ ʃ h ɐ z ɔː l ɹ ɛ d i b ɪ ɡ ʌ n
sys00691-utt1524a0a.wav,n aʊ ð eɪ f eɪ s ɐ ɹ aɪ t w ɪ ŋ ɹ ᵻ v ɪ ʒ ə n,main,1,n aʊ ð eɪ f eɪ s ɐ ɹ aɪ t w ɪ ŋ ɹ ᵻ v ɪ ʒ ə n
sys00691-utt2f362b7.wav,h aʊ ɛ v ɚ ð æ t ɔ p t ɪ m ɪ z ə m n aʊ s iː m z p ɹ ɛ m ə tʃ ɔːɹ,main,2,h aʊ ɛ v ɚ ð æ t ɑː p t ɪ m ɪ z ə m n aʊ s iː m z p ɹ ɛ m ə tʃ uːɹ
sys00691-utt802aafe.wav,h iː w ʌ z ɐ w ɔːɹ d ɚ d ə t p l ʌ s ɛ k s p ɛ n s ᵻ z,main,27,h iː w ʌ z ɐ w ɔːɹ d ᵻ d ð æ t p l ʌ s ɛ k s p ɛ n s ᵻ z
sys00691-uttfd9cea5.wav,w ɛ ɹ ɛ v ɚ aɪ w ɛ n t aɪ w ʊ d ɡ oʊ,main,28,w ɛ ɹ ɛ v ɚ ɹ aɪ w ɛ n t ð eɪ w ʊ d ɡ oʊ
sys00691-uttd755bfa.wav,ɪ t d ɪ d n ʌ θ ɪ ŋ t ə k iː p ɚ s eɪ f,main,29,ɪ t d ɪ d n ʌ θ ɪ ŋ t ə k iː p ʌ s s eɪ f
sys00691-utt20d151a.wav,h ɜː t ɹ ɑː n s f ɜː w ə d h æ f ɔːɹ s t æ ð ɚ m uː v m ə n t s,main,4,h ɜː t ɹ æ n s f ɜː w ʊ d h æ v f ɔːɹ s t ʌ ð ɚ m uː v m ə n t s
sys00691-utt33f1918.wav,ɪ l ɛ v ə n w ɪ m ɪ n w ɜː aɪ ð ɚ p ɹ ə m oʊ ɾ ᵻ d ɔːɹ m uː v d,main,5,ɪ l ɛ v ə n w ɪ m ɪ n w ɜː aɪ ð ɚ p ɹ ə m oʊ ɾ ᵻ d ɔːɹ m uː v d
sys00691-uttcb56327.wav,ð ə ɹ aʊ n z d ɹ ɑː p ɔ n ɪ n æ n d ɐ ɹ aʊ n d ð ə m,main,6,ð ə ɹ aʊ n z d ɹ ɑː p ɔ n æ n d ɐ ɹ aʊ n d ð ə m
sys00691-utt84d9d1c.wav,ð ə b l ʌ d ʃ ɛ d w ʌ z n ɑː t k ə n f aɪ n d w ɪ ð ɛ n h eɪ l ɡ ə n,main,7,ð ə b l ʌ d ʃ ɛ d w ʌ z n ɑː t k ə n f aɪ n d t ə k oʊ p ə n h eɪ ɡ ə n
sys00691-uttc480286.wav,v ʊ n t b h iː m ə f ɑː d ɪ d ə n t,main,-1,v ʊ n t b h iː m ə f ɑː d ɪ d ə n t
sys00691-uttc1b2259.wav,h iː w ʊ t eɪ k ə n ɪ l h ɪ z ɑː f ɪ s,main,10,h iː w ʌ z t eɪ k ə n ɪ l ɪ n h ɪ z ɑː f ɪ s
sys00691-utt59868da.wav,f oʊ n k ʊ l m eɪ d ɪ t oː l w ʌ w ɜː θ w aɪ l,main,31,ɐ f oʊ n k oʊ l m eɪ d ɪ t ɔː l w ɜː θ w aɪ l
sys00691-utt00e6ae6.wav,ɪ ɾ ɪ z t aɪ m t ə tʃ eɪ n dʒ ɑːɹ ɹ ɐ p ɹ oʊ tʃ,main,11,ɪ ɾ ɪ z t aɪ m t ə tʃ eɪ n dʒ aʊ ɹ ɐ p ɹ oʊ tʃ
sys00691-utt625125a.wav,f ɔːɹ m ɪ z h ɛ n d ɚ s ə n ð ɪ ɪ ʃ uː z ɑːɹ d f ɑːɹ ɹ iː tʃ ɪ ŋ,main,12,f ɔː m ɪ s h ɛ n d ɚ s ə n ð ɪ ɪ ʃ uː z ɑːɹ f ɑːɹ ɹ iː tʃ ɪ ŋ
sys00691-utt40647b2.wav,h iː s t oʊ l m aɪ ɪ n ə s ə n s æ n d m aɪ aɪ d ɛ n t ᵻ t i,main,36,h iː s t oʊ l m aɪ ɪ n ə s ə n s æ n d m aɪ aɪ d ɛ n t ᵻ ɾ i
